Ebeam     Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
    8.5650   3.1200  13.2000   0.1382   1.4121  0.71703E+02  0.71703E+02  0.00000E+00  0.43489E+02  0.32921E+01  0.00000E+00  0.40197E+02  0.46457E+00
    8.5650   3.1300  13.2000   0.1389   1.4166  0.71729E+02  0.71729E+02  0.00000E+00  0.43430E+02  0.32535E+01  0.00000E+00  0.40177E+02  0.46475E+00
    8.5650   3.1400  13.2000   0.1396   1.4211  0.71755E+02  0.71755E+02  0.00000E+00  0.43372E+02  0.32157E+01  0.00000E+00  0.40157E+02  0.46492E+00
    8.5650   3.1500  13.2000   0.1403   1.4257  0.71781E+02  0.71781E+02  0.00000E+00  0.43315E+02  0.31780E+01  0.00000E+00  0.40137E+02  0.46510E+00
    8.5650   3.1600  13.2000   0.1410   1.4302  0.71807E+02  0.71807E+02  0.00000E+00  0.43258E+02  0.31410E+01  0.00000E+00  0.40117E+02  0.46527E+00
    8.5650   3.1700  13.2000   0.1417   1.4347  0.71833E+02  0.71833E+02  0.00000E+00  0.43202E+02  0.31045E+01  0.00000E+00  0.40098E+02  0.46545E+00
    8.5650   3.1800  13.2000   0.1424   1.4392  0.71860E+02  0.71860E+02  0.00000E+00  0.43146E+02  0.30684E+01  0.00000E+00  0.40078E+02  0.46562E+00
    8.5650   3.1900  13.2000   0.1431   1.4438  0.71886E+02  0.71886E+02  0.00000E+00  0.43089E+02  0.30328E+01  0.00000E+00  0.40056E+02  0.46580E+00
    8.5650   3.2000  13.2000   0.1439   1.4483  0.71912E+02  0.71912E+02  0.00000E+00  0.43034E+02  0.29977E+01  0.00000E+00  0.40036E+02  0.46597E+00
    8.5650   3.2100  13.2000   0.1446   1.4528  0.71939E+02  0.71939E+02  0.00000E+00  0.42980E+02  0.29631E+01  0.00000E+00  0.40017E+02  0.46615E+00
    8.5650   3.2200  13.2000   0.1453   1.4574  0.71965E+02  0.71965E+02  0.00000E+00  0.42892E+02  0.29289E+01  0.00000E+00  0.39963E+02  0.46632E+00
    8.5650   3.2300  13.2000   0.1460   1.4619  0.71991E+02  0.71991E+02  0.00000E+00  0.42875E+02  0.28952E+01  0.00000E+00  0.39980E+02  0.46649E+00
    8.5650   3.2400  13.2000   0.1467   1.4664  0.72018E+02  0.72018E+02  0.00000E+00  0.42825E+02  0.28619E+01  0.00000E+00  0.39963E+02  0.46667E+00
    8.5650   3.2500  13.2000   0.1475   1.4709  0.72044E+02  0.72044E+02  0.00000E+00  0.42773E+02  0.28291E+01  0.00000E+00  0.39943E+02  0.46684E+00
    8.5650   3.2600  13.2000   0.1482   1.4755  0.72071E+02  0.72071E+02  0.00000E+00  0.42722E+02  0.27967E+01  0.00000E+00  0.39925E+02  0.46702E+00
    8.5650   3.2700  13.2000   0.1489   1.4800  0.72097E+02  0.72097E+02  0.00000E+00  0.42670E+02  0.27647E+01  0.00000E+00  0.39906E+02  0.46719E+00
    8.5650   3.2800  13.2000   0.1497   1.4845  0.72123E+02  0.72123E+02  0.00000E+00  0.42620E+02  0.27331E+01  0.00000E+00  0.39887E+02  0.46736E+00
    8.5650   3.2900  13.2000   0.1504   1.4890  0.72149E+02  0.72149E+02  0.00000E+00  0.42568E+02  0.27019E+01  0.00000E+00  0.39866E+02  0.46754E+00
    8.5650   3.3000  13.2000   0.1512   1.4936  0.72176E+02  0.72176E+02  0.00000E+00  0.42518E+02  0.26711E+01  0.00000E+00  0.39847E+02  0.46771E+00
    8.5650   3.3100  13.2000   0.1519   1.4981  0.72202E+02  0.72202E+02  0.00000E+00  0.42466E+02  0.26408E+01  0.00000E+00  0.39826E+02  0.46788E+00
    8.5650   3.3200  13.2000   0.1527   1.5026  0.72228E+02  0.72228E+02  0.00000E+00  0.42418E+02  0.26108E+01  0.00000E+00  0.39807E+02  0.46806E+00
    8.5650   3.3300  13.2000   0.1534   1.5071  0.72254E+02  0.72254E+02  0.00000E+00  0.42369E+02  0.25812E+01  0.00000E+00  0.39788E+02  0.46823E+00
    8.5650   3.3400  13.2000   0.1542   1.5117  0.72280E+02  0.72280E+02  0.00000E+00  0.42322E+02  0.25519E+01  0.00000E+00  0.39770E+02  0.46840E+00
    8.5650   3.3500  13.2000   0.1549   1.5162  0.72306E+02  0.72306E+02  0.00000E+00  0.42274E+02  0.25231E+01  0.00000E+00  0.39751E+02  0.46857E+00
    8.5650   3.3600  13.2000   0.1557   1.5207  0.72332E+02  0.72332E+02  0.00000E+00  0.42227E+02  0.24947E+01  0.00000E+00  0.39733E+02  0.46875E+00
    8.5650   3.3700  13.2000   0.1565   1.5252  0.72358E+02  0.72358E+02  0.00000E+00  0.42181E+02  0.24666E+01  0.00000E+00  0.39714E+02  0.46892E+00
    8.5650   3.3800  13.2000   0.1572   1.5298  0.72384E+02  0.72384E+02  0.00000E+00  0.42134E+02  0.24389E+01  0.00000E+00  0.39695E+02  0.46909E+00
    8.5650   3.3900  13.2000   0.1580   1.5343  0.72409E+02  0.72409E+02  0.00000E+00  0.42088E+02  0.24115E+01  0.00000E+00  0.39676E+02  0.46926E+00
    8.5650   3.4000  13.2000   0.1588   1.5388  0.72435E+02  0.72435E+02  0.00000E+00  0.42042E+02  0.23845E+01  0.00000E+00  0.39658E+02  0.46943E+00
    8.5650   3.4100  13.2000   0.1595   1.5433  0.72460E+02  0.72460E+02  0.00000E+00  0.41997E+02  0.23578E+01  0.00000E+00  0.39639E+02  0.46960E+00
    8.5650   3.4200  13.2000   0.1603   1.5479  0.72486E+02  0.72486E+02  0.00000E+00  0.41951E+02  0.23315E+01  0.00000E+00  0.39620E+02  0.46978E+00
    8.5650   3.4300  13.2000   0.1611   1.5524  0.72511E+02  0.72511E+02  0.00000E+00  0.41906E+02  0.23055E+01  0.00000E+00  0.39601E+02  0.46995E+00
    8.5650   3.4400  13.2000   0.1619   1.5569  0.72536E+02  0.72536E+02  0.00000E+00  0.41862E+02  0.22799E+01  0.00000E+00  0.39583E+02  0.47012E+00
    8.5650   3.4500  13.2000   0.1627   1.5614  0.72561E+02  0.72561E+02  0.00000E+00  0.41819E+02  0.22545E+01  0.00000E+00  0.39565E+02  0.47029E+00
    8.5650   3.4600  13.2000   0.1635   1.5660  0.72586E+02  0.72586E+02  0.00000E+00  0.41775E+02  0.22295E+01  0.00000E+00  0.39546E+02  0.47046E+00
    8.5650   3.4700  13.2000   0.1643   1.5705  0.72611E+02  0.72611E+02  0.00000E+00  0.41732E+02  0.22049E+01  0.00000E+00  0.39527E+02  0.47063E+00
    8.5650   3.4800  13.2000   0.1651   1.5750  0.72635E+02  0.72635E+02  0.00000E+00  0.41688E+02  0.21805E+01  0.00000E+00  0.39507E+02  0.47080E+00
    8.5650   3.4900  13.2000   0.1659   1.5796  0.72660E+02  0.72660E+02  0.00000E+00  0.41646E+02  0.21564E+01  0.00000E+00  0.39489E+02  0.47097E+00
    8.5650   3.5000  13.2000   0.1667   1.5841  0.72684E+02  0.72684E+02  0.00000E+00  0.41603E+02  0.21327E+01  0.00000E+00  0.39470E+02  0.47114E+00
    8.5650   3.5100  13.2000   0.1675   1.5886  0.72708E+02  0.72708E+02  0.00000E+00  0.41561E+02  0.21092E+01  0.00000E+00  0.39451E+02  0.47131E+00
    8.5650   3.5200  13.2000   0.1683   1.5931  0.72732E+02  0.72732E+02  0.00000E+00  0.41518E+02  0.20861E+01  0.00000E+00  0.39432E+02  0.47148E+00
    8.5650   3.5300  13.2000   0.1691   1.5977  0.72756E+02  0.72756E+02  0.00000E+00  0.41476E+02  0.20632E+01  0.00000E+00  0.39413E+02  0.47165E+00
    8.5650   3.5400  13.2000   0.1699   1.6022  0.72779E+02  0.72779E+02  0.00000E+00  0.41439E+02  0.20406E+01  0.00000E+00  0.39398E+02  0.47182E+00
    8.5650   3.5500  13.2000   0.1707   1.6067  0.72802E+02  0.72802E+02  0.00000E+00  0.41396E+02  0.20183E+01  0.00000E+00  0.39377E+02  0.47198E+00
    8.5650   3.5600  13.2000   0.1716   1.6112  0.72826E+02  0.72826E+02  0.00000E+00  0.41352E+02  0.19963E+01  0.00000E+00  0.39356E+02  0.47215E+00
    8.5650   3.5700  13.2000   0.1724   1.6158  0.72849E+02  0.72849E+02  0.00000E+00  0.41311E+02  0.19746E+01  0.00000E+00  0.39336E+02  0.47232E+00
    8.5650   3.5800  13.2000   0.1732   1.6203  0.72871E+02  0.72871E+02  0.00000E+00  0.41270E+02  0.19531E+01  0.00000E+00  0.39317E+02  0.47249E+00
    8.5650   3.5900  13.2000   0.1740   1.6248  0.72894E+02  0.72894E+02  0.00000E+00  0.41229E+02  0.19319E+01  0.00000E+00  0.39297E+02  0.47266E+00
    8.5650   3.6000  13.2000   0.1749   1.6293  0.72916E+02  0.72916E+02  0.00000E+00  0.41189E+02  0.19110E+01  0.00000E+00  0.39278E+02  0.47283E+00
    8.5650   3.6100  13.2000   0.1757   1.6339  0.72938E+02  0.72938E+02  0.00000E+00  0.41149E+02  0.18904E+01  0.00000E+00  0.39258E+02  0.47299E+00
    8.5650   3.6200  13.2000   0.1766   1.6384  0.72960E+02  0.72960E+02  0.00000E+00  0.41109E+02  0.18699E+01  0.00000E+00  0.39239E+02  0.47316E+00
    8.5650   3.6300  13.2000   0.1774   1.6429  0.72981E+02  0.72981E+02  0.00000E+00  0.41069E+02  0.18498E+01  0.00000E+00  0.39219E+02  0.47333E+00
    8.5650   3.6400  13.2000   0.1783   1.6474  0.73003E+02  0.73003E+02  0.00000E+00  0.41029E+02  0.18299E+01  0.00000E+00  0.39199E+02  0.47349E+00
    8.5650   3.6500  13.2000   0.1791   1.6520  0.73024E+02  0.73024E+02  0.00000E+00  0.40994E+02  0.18103E+01  0.00000E+00  0.39184E+02  0.47366E+00
    8.5650   3.6600  13.2000   0.1800   1.6565  0.73044E+02  0.73044E+02  0.00000E+00  0.40955E+02  0.17909E+01  0.00000E+00  0.39164E+02  0.47383E+00
    8.5650   3.6700  13.2000   0.1808   1.6610  0.73065E+02  0.73065E+02  0.00000E+00  0.40910E+02  0.17717E+01  0.00000E+00  0.39138E+02  0.47399E+00
    8.5650   3.6800  13.2000   0.1817   1.6655  0.73085E+02  0.73085E+02  0.00000E+00  0.40877E+02  0.17528E+01  0.00000E+00  0.39124E+02  0.47416E+00
    8.5650   3.6900  13.2000   0.1826   1.6701  0.73105E+02  0.73105E+02  0.00000E+00  0.40831E+02  0.17341E+01  0.00000E+00  0.39097E+02  0.47432E+00
    8.5650   3.7000  13.2000   0.1834   1.6746  0.73125E+02  0.73125E+02  0.00000E+00  0.40792E+02  0.17156E+01  0.00000E+00  0.39077E+02  0.47449E+00
    8.5650   3.7100  13.2000   0.1843   1.6791  0.73144E+02  0.73144E+02  0.00000E+00  0.40753E+02  0.16974E+01  0.00000E+00  0.39056E+02  0.47465E+00
    8.5650   3.7200  13.2000   0.1852   1.6836  0.73163E+02  0.73163E+02  0.00000E+00  0.40714E+02  0.16794E+01  0.00000E+00  0.39035E+02  0.47482E+00
    8.5650   3.7300  13.2000   0.1861   1.6882  0.73181E+02  0.73181E+02  0.00000E+00  0.40675E+02  0.16616E+01  0.00000E+00  0.39014E+02  0.47498E+00
    8.5650   3.7400  13.2000   0.1869   1.6927  0.73200E+02  0.73200E+02  0.00000E+00  0.40636E+02  0.16441E+01  0.00000E+00  0.38992E+02  0.47515E+00
    8.5650   3.7500  13.2000   0.1878   1.6972  0.73217E+02  0.73217E+02  0.00000E+00  0.40591E+02  0.16267E+01  0.00000E+00  0.38964E+02  0.47531E+00
    8.5650   3.7600  13.2000   0.1887   1.7018  0.73235E+02  0.73235E+02  0.00000E+00  0.40553E+02  0.16096E+01  0.00000E+00  0.38943E+02  0.47547E+00
    8.5650   3.7700  13.2000   0.1896   1.7063  0.73252E+02  0.73252E+02  0.00000E+00  0.40516E+02  0.15927E+01  0.00000E+00  0.38923E+02  0.47564E+00
    8.5650   3.7800  13.2000   0.1905   1.7108  0.73269E+02  0.73269E+02  0.00000E+00  0.40478E+02  0.15759E+01  0.00000E+00  0.38902E+02  0.47580E+00
    8.5650   3.7900  13.2000   0.1914   1.7153  0.73285E+02  0.73285E+02  0.00000E+00  0.40439E+02  0.15594E+01  0.00000E+00  0.38880E+02  0.47596E+00
    8.5650   3.8000  13.2000   0.1923   1.7199  0.73302E+02  0.73302E+02  0.00000E+00  0.40400E+02  0.15431E+01  0.00000E+00  0.38857E+02  0.47612E+00
    8.5650   3.8100  13.2000   0.1933   1.7244  0.73317E+02  0.73317E+02  0.00000E+00  0.40363E+02  0.15270E+01  0.00000E+00  0.38835E+02  0.47629E+00
    8.5650   3.8200  13.2000   0.1942   1.7289  0.73333E+02  0.73333E+02  0.00000E+00  0.40321E+02  0.15111E+01  0.00000E+00  0.38810E+02  0.47645E+00
    8.5650   3.8300  13.2000   0.1951   1.7334  0.73347E+02  0.73347E+02  0.00000E+00  0.40285E+02  0.14955E+01  0.00000E+00  0.38790E+02  0.47661E+00
    8.5650   3.8400  13.2000   0.1960   1.7380  0.73362E+02  0.73362E+02  0.00000E+00  0.40249E+02  0.14800E+01  0.00000E+00  0.38769E+02  0.47677E+00
    8.5650   3.8500  13.2000   0.1969   1.7425  0.73376E+02  0.73376E+02  0.00000E+00  0.40210E+02  0.14647E+01  0.00000E+00  0.38745E+02  0.47693E+00
    8.5650   3.8600  13.2000   0.1979   1.7470  0.73389E+02  0.73389E+02  0.00000E+00  0.40172E+02  0.14495E+01  0.00000E+00  0.38722E+02  0.47709E+00
    8.5650   3.8700  13.2000   0.1988   1.7515  0.73403E+02  0.73403E+02  0.00000E+00  0.40130E+02  0.14315E+01  0.00000E+00  0.38698E+02  0.47725E+00
    8.5650   3.8800  13.2000   0.1997   1.7561  0.73415E+02  0.73415E+02  0.00000E+00  0.40099E+02  0.14198E+01  0.00000E+00  0.38679E+02  0.47741E+00
    8.5650   3.8900  13.2000   0.2007   1.7606  0.73427E+02  0.73427E+02  0.00000E+00  0.40060E+02  0.14052E+01  0.00000E+00  0.38655E+02  0.47757E+00
    8.5650   3.9000  13.2000   0.2016   1.7651  0.73439E+02  0.73439E+02  0.00000E+00  0.40021E+02  0.13908E+01  0.00000E+00  0.38630E+02  0.47773E+00
    8.5650   3.9100  13.2000   0.2026   1.7696  0.73450E+02  0.73450E+02  0.00000E+00  0.39985E+02  0.13765E+01  0.00000E+00  0.38608E+02  0.47789E+00
    8.5650   3.9200  13.2000   0.2035   1.7742  0.73461E+02  0.73461E+02  0.00000E+00  0.39946E+02  0.13625E+01  0.00000E+00  0.38584E+02  0.47804E+00
    8.5650   3.9300  13.2000   0.2045   1.7787  0.73471E+02  0.73471E+02  0.00000E+00  0.39900E+02  0.13417E+01  0.00000E+00  0.38559E+02  0.47820E+00
    8.5650   3.9400  13.2000   0.2055   1.7832  0.73481E+02  0.73481E+02  0.00000E+00  0.39869E+02  0.13348E+01  0.00000E+00  0.38534E+02  0.47836E+00
    8.5650   3.9500  13.2000   0.2064   1.7877  0.73490E+02  0.73490E+02  0.00000E+00  0.39831E+02  0.13213E+01  0.00000E+00  0.38509E+02  0.47852E+00
    8.5650   3.9600  13.2000   0.2074   1.7923  0.73499E+02  0.73499E+02  0.00000E+00  0.39791E+02  0.13079E+01  0.00000E+00  0.38483E+02  0.47867E+00
    8.5650   3.9700  13.2000   0.2084   1.7968  0.73507E+02  0.73507E+02  0.00000E+00  0.39750E+02  0.12946E+01  0.00000E+00  0.38456E+02  0.47883E+00
    8.5650   3.9800  13.2000   0.2094   1.8013  0.73515E+02  0.73515E+02  0.00000E+00  0.39712E+02  0.12816E+01  0.00000E+00  0.38431E+02  0.47899E+00
    8.5650   3.9900  13.2000   0.2103   1.8058  0.73522E+02  0.73522E+02  0.00000E+00  0.39673E+02  0.12686E+01  0.00000E+00  0.38404E+02  0.47914E+00
    8.5650   4.0000  13.2000   0.2113   1.8104  0.73529E+02  0.73529E+02  0.00000E+00  0.39633E+02  0.12559E+01  0.00000E+00  0.38377E+02  0.47930E+00
    8.5650   4.0100  13.2000   0.2123   1.8149  0.73535E+02  0.73535E+02  0.00000E+00  0.39593E+02  0.12433E+01  0.00000E+00  0.38350E+02  0.47945E+00
    8.5650   4.0200  13.2000   0.2133   1.8194  0.73540E+02  0.73540E+02  0.00000E+00  0.39549E+02  0.12308E+01  0.00000E+00  0.38318E+02  0.47961E+00
    8.5650   4.0300  13.2000   0.2143   1.8240  0.73545E+02  0.73545E+02  0.00000E+00  0.39509E+02  0.12185E+01  0.00000E+00  0.38290E+02  0.47976E+00
    8.5650   4.0400  13.2000   0.2153   1.8285  0.73549E+02  0.73549E+02  0.00000E+00  0.39443E+02  0.12063E+01  0.00000E+00  0.38237E+02  0.47991E+00
    8.5650   4.0500  13.2000   0.2163   1.8330  0.73552E+02  0.73552E+02  0.00000E+00  0.39408E+02  0.11943E+01  0.00000E+00  0.38214E+02  0.48007E+00
    8.5650   4.0600  13.2000   0.2174   1.8375  0.73555E+02  0.73555E+02  0.00000E+00  0.39367E+02  0.11824E+01  0.00000E+00  0.38185E+02  0.48022E+00
    8.5650   4.0700  13.2000   0.2184   1.8421  0.73558E+02  0.73558E+02  0.00000E+00  0.39353E+02  0.11707E+01  0.00000E+00  0.38182E+02  0.48037E+00
    8.5650   4.0800  13.2000   0.2194   1.8466  0.73559E+02  0.73559E+02  0.00000E+00  0.39312E+02  0.11591E+01  0.00000E+00  0.38153E+02  0.48052E+00
    8.5650   4.0900  13.2000   0.2204   1.8511  0.73560E+02  0.73560E+02  0.00000E+00  0.39271E+02  0.11477E+01  0.00000E+00  0.38123E+02  0.48067E+00
    8.5650   4.1000  13.2000   0.2215   1.8556  0.73561E+02  0.73561E+02  0.00000E+00  0.39230E+02  0.11364E+01  0.00000E+00  0.38093E+02  0.48082E+00
    8.5650   4.1100  13.2000   0.2225   1.8602  0.73560E+02  0.73560E+02  0.00000E+00  0.39189E+02  0.11252E+01  0.00000E+00  0.38064E+02  0.48097E+00
    8.5650   4.1200  13.2000   0.2235   1.8647  0.73559E+02  0.73559E+02  0.00000E+00  0.39148E+02  0.11141E+01  0.00000E+00  0.38033E+02  0.48112E+00
    8.5650   4.1300  13.2000   0.2246   1.8692  0.73558E+02  0.73558E+02  0.00000E+00  0.39106E+02  0.11032E+01  0.00000E+00  0.38003E+02  0.48127E+00
    8.5650   4.1400  13.2000   0.2256   1.8737  0.73555E+02  0.73555E+02  0.00000E+00  0.39064E+02  0.10925E+01  0.00000E+00  0.37971E+02  0.48142E+00
    8.5650   4.1500  13.2000   0.2267   1.8783  0.73552E+02  0.73552E+02  0.00000E+00  0.39021E+02  0.10818E+01  0.00000E+00  0.37940E+02  0.48157E+00
    8.5650   4.1600  13.2000   0.2278   1.8828  0.73548E+02  0.73548E+02  0.00000E+00  0.38979E+02  0.10713E+01  0.00000E+00  0.37908E+02  0.48172E+00
    8.5650   4.1700  13.2000   0.2288   1.8873  0.73544E+02  0.73544E+02  0.00000E+00  0.38936E+02  0.10609E+01  0.00000E+00  0.37875E+02  0.48187E+00
    8.5650   4.1800  13.2000   0.2299   1.8918  0.73539E+02  0.73539E+02  0.00000E+00  0.38893E+02  0.10506E+01  0.00000E+00  0.37843E+02  0.48201E+00
    8.5650   4.1900  13.2000   0.2310   1.8964  0.73533E+02  0.73533E+02  0.00000E+00  0.38850E+02  0.10404E+01  0.00000E+00  0.37810E+02  0.48216E+00
    8.5650   4.2000  13.2000   0.2321   1.9009  0.73526E+02  0.73526E+02  0.00000E+00  0.38807E+02  0.10304E+01  0.00000E+00  0.37776E+02  0.48230E+00
    8.5650   4.2100  13.2000   0.2332   1.9054  0.73518E+02  0.73518E+02  0.00000E+00  0.38763E+02  0.10205E+01  0.00000E+00  0.37742E+02  0.48245E+00
    8.5650   4.2200  13.2000   0.2342   1.9099  0.73510E+02  0.73510E+02  0.00000E+00  0.38719E+02  0.10107E+01  0.00000E+00  0.37708E+02  0.48260E+00
    8.5650   4.2300  13.2000   0.2353   1.9145  0.73501E+02  0.73501E+02  0.00000E+00  0.38674E+02  0.10010E+01  0.00000E+00  0.37673E+02  0.48274E+00
    8.5650   4.2400  13.2000   0.2364   1.9190  0.73491E+02  0.73491E+02  0.00000E+00  0.38631E+02  0.99142E+00  0.00000E+00  0.37639E+02  0.48288E+00
    8.5650   4.2500  13.2000   0.2375   1.9235  0.73480E+02  0.73480E+02  0.00000E+00  0.38586E+02  0.98197E+00  0.00000E+00  0.37604E+02  0.48303E+00
    8.5650   4.2600  13.2000   0.2387   1.9280  0.73469E+02  0.73469E+02  0.00000E+00  0.38543E+02  0.97263E+00  0.00000E+00  0.37571E+02  0.48317E+00
    8.5650   4.2700  13.2000   0.2398   1.9326  0.73456E+02  0.73456E+02  0.00000E+00  0.38494E+02  0.96340E+00  0.00000E+00  0.37531E+02  0.48331E+00
    8.5650   4.2800  13.2000   0.2409   1.9371  0.73443E+02  0.73443E+02  0.00000E+00  0.38449E+02  0.95427E+00  0.00000E+00  0.37494E+02  0.48345E+00
    8.5650   4.2900  13.2000   0.2420   1.9416  0.73429E+02  0.73429E+02  0.00000E+00  0.38403E+02  0.94526E+00  0.00000E+00  0.37457E+02  0.48359E+00
    8.5650   4.3000  13.2000   0.2432   1.9462  0.73414E+02  0.73414E+02  0.00000E+00  0.38356E+02  0.93635E+00  0.00000E+00  0.37420E+02  0.48373E+00
    8.5650   4.3100  13.2000   0.2443   1.9507  0.73398E+02  0.73398E+02  0.00000E+00  0.38310E+02  0.92755E+00  0.00000E+00  0.37382E+02  0.48387E+00
    8.5650   4.3200  13.2000   0.2454   1.9552  0.73382E+02  0.73382E+02  0.00000E+00  0.38263E+02  0.91885E+00  0.00000E+00  0.37344E+02  0.48401E+00
    8.5650   4.3300  13.2000   0.2466   1.9597  0.73364E+02  0.73364E+02  0.00000E+00  0.38215E+02  0.91026E+00  0.00000E+00  0.37305E+02  0.48415E+00
    8.5650   4.3400  13.2000   0.2477   1.9643  0.73346E+02  0.73346E+02  0.00000E+00  0.38168E+02  0.90176E+00  0.00000E+00  0.37266E+02  0.48429E+00
    8.5650   4.3500  13.2000   0.2489   1.9688  0.73326E+02  0.73326E+02  0.00000E+00  0.38120E+02  0.89337E+00  0.00000E+00  0.37226E+02  0.48443E+00
    8.5650   4.3600  13.2000   0.2501   1.9733  0.73306E+02  0.73306E+02  0.00000E+00  0.38071E+02  0.88508E+00  0.00000E+00  0.37186E+02  0.48456E+00
    8.5650   4.3700  13.2000   0.2512   1.9778  0.73285E+02  0.73285E+02  0.00000E+00  0.38022E+02  0.87688E+00  0.00000E+00  0.37145E+02  0.48470E+00
    8.5650   4.3800  13.2000   0.2524   1.9824  0.73263E+02  0.73263E+02  0.00000E+00  0.37973E+02  0.86878E+00  0.00000E+00  0.37104E+02  0.48483E+00
    8.5650   4.3900  13.2000   0.2536   1.9869  0.73240E+02  0.73240E+02  0.00000E+00  0.37923E+02  0.86078E+00  0.00000E+00  0.37063E+02  0.48497E+00
    8.5650   4.4000  13.2000   0.2548   1.9914  0.73215E+02  0.73215E+02  0.00000E+00  0.37873E+02  0.85287E+00  0.00000E+00  0.37020E+02  0.48510E+00
    8.5650   4.4100  13.2000   0.2560   1.9959  0.73190E+02  0.73190E+02  0.00000E+00  0.37823E+02  0.84505E+00  0.00000E+00  0.36978E+02  0.48524E+00
    8.5650   4.4200  13.2000   0.2572   2.0005  0.73164E+02  0.73164E+02  0.00000E+00  0.37772E+02  0.83733E+00  0.00000E+00  0.36935E+02  0.48537E+00
    8.5650   4.4300  13.2000   0.2584   2.0050  0.73138E+02  0.73138E+02  0.00000E+00  0.37721E+02  0.82970E+00  0.00000E+00  0.36891E+02  0.48550E+00
    8.5650   4.4400  13.2000   0.2596   2.0095  0.73110E+02  0.73110E+02  0.00000E+00  0.37669E+02  0.82216E+00  0.00000E+00  0.36847E+02  0.48563E+00
    8.5650   4.4500  13.2000   0.2608   2.0140  0.73081E+02  0.73081E+02  0.00000E+00  0.37619E+02  0.81470E+00  0.00000E+00  0.36804E+02  0.48576E+00
    8.5650   4.4600  13.2000   0.2620   2.0186  0.73051E+02  0.73051E+02  0.00000E+00  0.37566E+02  0.80734E+00  0.00000E+00  0.36758E+02  0.48589E+00
    8.5650   4.4700  13.2000   0.2633   2.0231  0.73020E+02  0.73020E+02  0.00000E+00  0.37513E+02  0.80006E+00  0.00000E+00  0.36713E+02  0.48602E+00
    8.5650   4.4800  13.2000   0.2645   2.0276  0.72988E+02  0.72988E+02  0.00000E+00  0.37458E+02  0.79287E+00  0.00000E+00  0.36665E+02  0.48615E+00
    8.5650   4.4900  13.2000   0.2657   2.0321  0.72954E+02  0.72954E+02  0.00000E+00  0.37405E+02  0.78576E+00  0.00000E+00  0.36620E+02  0.48628E+00
    8.5650   4.5000  13.2000   0.2670   2.0367  0.72920E+02  0.72920E+02  0.00000E+00  0.37352E+02  0.77874E+00  0.00000E+00  0.36573E+02  0.48641E+00
    8.5650   4.5100  13.2000   0.2682   2.0412  0.72885E+02  0.72885E+02  0.00000E+00  0.37296E+02  0.77180E+00  0.00000E+00  0.36525E+02  0.48653E+00
    8.5650   4.5200  13.2000   0.2695   2.0457  0.72849E+02  0.72849E+02  0.00000E+00  0.37241E+02  0.76494E+00  0.00000E+00  0.36476E+02  0.48666E+00
    8.5650   4.5300  13.2000   0.2708   2.0502  0.72812E+02  0.72812E+02  0.00000E+00  0.37185E+02  0.75817E+00  0.00000E+00  0.36427E+02  0.48678E+00
    8.5650   4.5400  13.2000   0.2720   2.0548  0.72773E+02  0.72773E+02  0.00000E+00  0.37129E+02  0.75147E+00  0.00000E+00  0.36377E+02  0.48691E+00
    8.5650   4.5500  13.2000   0.2733   2.0593  0.72734E+02  0.72734E+02  0.00000E+00  0.37072E+02  0.74485E+00  0.00000E+00  0.36327E+02  0.48703E+00
    8.5650   4.5600  13.2000   0.2746   2.0638  0.72693E+02  0.72693E+02  0.00000E+00  0.37015E+02  0.73831E+00  0.00000E+00  0.36277E+02  0.48715E+00
