run,mean,std_dev,amplitude,nevents
25505,9.53728,2.04441,41.94867,1041
25506,9.48559,1.97223,105.22688,2534
25507,9.55783,1.94762,116.16503,2777
25508,9.52823,1.94342,106.27507,2526
25509,9.40294,2.03064,101.21554,2508
25510,9.55254,1.94382,38.66000,918
25511,9.51076,1.95119,67.13663,1625
25512,9.42893,2.05527,42.07880,1053
25513,9.39013,2.00373,42.86492,1048
25514,9.35765,1.89861,38.50276,903
25515,9.66612,1.72623,12.76583,273
25516,9.50326,2.02304,75.48570,1871
25517,9.54811,2.03866,82.81610,2053
25518,9.50587,1.94198,95.57742,2274
25519,9.49424,1.96663,87.33237,2114
25520,9.52464,1.92525,99.74731,2356
25532,9.55344,1.95203,101.74320,2422
25533,9.49174,1.97776,58.91367,1428
25534,9.49983,2.04576,75.03229,1880
25536,9.67450,2.07730,24.53575,617
25538,9.51489,1.95215,93.41808,2225
25539,9.50823,2.01441,118.06965,2887
25540,9.42453,1.93064,132.85285,3168
25541,9.47047,1.96223,121.43496,2911
25542,9.41452,1.98490,133.19685,3232
25543,9.46237,1.96800,133.20325,3211
25544,9.48763,1.95658,130.01037,3117
25545,9.41818,1.86187,110.51600,2549
25546,9.40527,1.95961,126.04031,3021
25547,9.43779,1.98362,138.42279,3361
25548,9.50136,1.89056,73.28264,1713
