run,mean,std_dev,amplitude,nevents,chi2,ndf,chi2_ndf
24944,7.2389740703968615,3.8172931495600615,183.75823576443133,10516,197.1121586322388,60,3.2852026438706465
24945,7.31997337327666,3.843892540344204,122.84374935293631,7152,194.82379492128305,61,3.193832703627591
24946,7.194779230902697,3.254921887220538,92.48865592687652,4754,124.84510766762492,51,2.4479432876004887
24947,6.924700571784116,3.1882643853162738,91.63835405748786,4641,113.06237485136059,51,2.216909310810992
24948,7.39707866408677,3.9155414577861962,206.09103680927444,12066,849.6876731259631,63,13.487105922634335
24949,7.3620477304601355,3.9340519800352607,187.87302830843393,11038,224.5170416905378,63,3.563762566516473
24950,7.1999473599357025,3.455639034618693,128.93505622586974,6947,158.2072425461323,55,2.8764953190205875
24951,6.889132104113294,3.2991554268175975,73.80674506506404,3845,658.7787171503068,52,12.668821483659745
24952,6.918821534708112,4.030877816025562,125.62412488740539,7394,359.7775893535585,62,5.802864344412233
24953,7.269697709663088,3.9697574002650207,180.78036308513097,10610,241.04210302297005,63,3.826065127348731
24954,7.212458054673266,3.9858560245249812,174.84499271734504,10250,509.9396214363902,63,8.094279705339527
24955,6.622004294227038,3.4881007696664277,86.06511466711025,4627,134.34782773242452,55,2.442687776953173
24956,7.138162894388865,4.257472973882186,66.40397888542162,4049,137.75622694998748,65,2.119326568461346
24957,6.8544300308464825,4.416116332538108,55.91579617231911,3433,96.61030698188326,67,1.4419448803266157
24958,7.2568038782986575,4.189932360676852,108.96484709348132,6594,337.7911245376601,66,5.1180473414796985
24959,7.247817610430708,4.240393758369607,113.16535206962801,6860,181.51686812009677,66,2.750255577577224
24960,7.0547445889946285,3.53557096922034,12.642313747743547,677,80.76809269162365,56,1.4422873694932794
24961,7.026463059730484,3.349412171102764,80.7401254000305,4239,128.50461337012348,52,2.471242564810067
24962,7.101579234768134,3.2294975004691056,73.92617287012406,3804,152.56630864645504,52,2.9339674739702892
24964,7.17846340691445,3.3765946971467677,81.47176574050961,4267,137.5024046724986,52,2.644277012932666
24965,7.032077114014344,2.7752921032734665,52.44063047202581,2439,83.35587538369327,43,1.938508729853332
24966,6.975549953335674,3.040817708193097,38.90022658939931,1902,82.8027221744468,47,1.7617600462648255
24969,7.302535003129506,3.451288973355777,90.83797326919992,4869,226.50966633581743,56,4.044815470282454
24970,7.1840796156925295,3.3066059263048295,101.79802443718951,5346,259.86101174850575,54,4.812240958305662
24971,7.203248661885561,3.4145916045237774,97.53872216501459,5247,114.42677478446626,55,2.080486814263023
24972,7.130666568668759,3.3728807465614574,100.55039784087599,5317,125.65211973075245,54,2.3268911061250455
