run,pmt,nevents,calibration_constant,calibration_error,chi2,chi2_ndf
23861,4,983,5.696028901486233,0.4041500023159994,143.5500781211329,1.864286728845882
23862,1,1035,6.624348540932587,0.5500358743487728,398.8241770362757,5.1795347667048794
23862,2,4119,7.4921602957987385,0.2873702361340475,121.12965017578063,1.573112339945203
23862,3,2858,5.1722162799305655,0.15484710813295502,141.9141529904553,1.843040947927991
23862,4,1318,6.777875896561859,0.5270829248828668,184.24989345647597,2.3928557591750126
23864,1,1139,6.242231201996004,0.36735254025765535,211.70547630413984,2.749421770183634
23864,2,3734,7.145037208774374,0.2954225067000698,133.21876249577664,1.7301137986464499
23864,3,2896,5.232358850952298,0.18029795020692635,265.4098630242121,3.44688133797678
23864,4,1249,6.483636364187349,0.4148871112422254,164.65466040029128,2.1383722129907956
23865,1,781,5.972478708291649,0.44669459973554804,439.403974451444,5.706545122746026
23865,2,2781,7.39204431901919,0.26160061261549516,66.61886541497256,0.865180070324319
23865,3,2085,4.963776725881512,0.15190594434904925,168.13273386076932,2.183541998191809
23865,4,898,5.578560222001808,0.3593438412051669,69.57097080432129,0.9035191013548219
23866,1,445,5.8547676907839525,0.5111219873671129,52.09843983508965,0.676603114741424
23866,2,1365,6.3335984537967125,0.3486202508078304,168.75579875926303,2.191633750120299
23866,3,928,5.4567015862199275,0.3632137216080909,81.78522810011967,1.0621458194820736
23866,4,480,5.024011788149789,0.39266181693449453,113.51377273579189,1.47420484072457
23867,1,749,6.361582598851433,0.4248987622745115,60.43823119026564,0.7849120933800733
23867,2,2233,7.314008578803307,0.357381164390901,121.76709208519205,1.5813908063011954
23867,3,1656,5.535190853732343,0.24662415558549478,247.4216546053451,3.2132682416278584
23867,4,780,7.281987741136487,0.6705648920302831,196.00576775492289,2.545529451362635
23868,1,914,6.0278752720335,0.4298188018596258,312.329414293985,4.056226159662143
23868,2,2768,6.752320718078145,0.31496631794986707,172.00804965608646,2.2338707747543696
23868,3,1936,4.672488790479206,0.17912091858037985,317.11998941834815,4.118441421017509
23868,4,910,7.110963485021748,0.64459511999401,108.3569258688018,1.4072328034909325
23876,1,287,7.648236831016208,1.0735065417705734,2817.1609341860762,36.58650563878021
23876,2,1063,7.6018352696125255,0.4181967127964566,125.62907294954607,1.6315464019421568
23876,3,822,4.228544014217049,0.3173803340964031,676.0617130523754,8.780022247433447
23876,4,298,5.916916823173803,0.7156085752729028,132.60181631324548,1.7221015105616295
23880,1,60,1.976761175297433,8276.706548873608,256759310689448.2,3334536502460.366
23880,2,157,4.715896374488321,4.57437729543073,8.15697363732536e+32,1.05934722562667e+31
23880,3,105,222.2794908857247,168638.51296849104,2091533497194.1501,27162772690.83312
23899,2,57,0.8615063500340151,0.8001114401245886,1.5527879558686928e+17,2016607734894406.2
23900,2,64,2.2417840102865236,2.071379939917937,833900125603.2491,10829871761.081158
23904,1,457,6.744189141779593,0.6294880183804525,74.90432927028417,0.9727834970166774
23904,2,1391,7.100670098802611,0.4398233168169856,182.98819836963065,2.376470108696502
23904,3,1016,5.073347678797301,0.2659878250191209,749.8319012944521,9.738076640187689
23904,4,434,6.640835564318,0.7318075874035945,437.7049504891227,5.684479876482113
23905,1,473,4.619177865314877,0.3658772345355734,89122.89628873274,1157.4402115419837
23905,2,1119,6.918829908627578,0.41016610280279175,214.16886088760475,2.7814137777611005
23905,3,832,4.783491199355896,0.30188236441874833,840.8304259423012,10.919875661588327
23905,4,294,4.858170451266237,0.5386357653969869,943.6303595356504,12.254939734229227
23906,1,427,4.666212742471719,0.29430214287414996,100.19424990470591,1.3012240247364404
23906,2,1062,7.4454586987849165,0.4661295877175955,157.21609151987664,2.0417674223360605
23906,3,814,5.266452556972805,0.25099507137011323,177.5842579073584,2.3062890637319273
23906,4,314,6.672916876841346,0.7369492110459589,161.53324320463497,2.097834327332922
23907,1,475,4.012781614146839,0.22647805671462012,32.277080324068095,0.4191828613515337
23907,2,1129,7.189870201950819,0.4390258996444403,109.29644262105084,1.419434319753907
23907,3,843,5.39635076367422,0.3579379258465238,96.13318028780797,1.248482860880623
23907,4,313,4.183614716366898,0.37324788657730396,4997.031206005278,64.89650916889971
23908,1,186,3.2650878657454436,0.2712227674354967,90.57823633266159,1.1763407315930077
23908,2,511,7.099498398419177,0.5566797492718892,139.35572702124347,1.8098146366395256
23908,3,347,6.255592020813106,0.652539699789502,149.64661685000283,1.9434625564935433
23908,4,141,9.162792137470408,1.4754465861744963,64.82702457024348,0.8419094100031621
23942,1,140,6.140736557862557,0.9288830393834557,71.3445081436135,0.9265520538131623
23942,2,428,6.377072294676321,0.5928636740772908,158.1838252321005,2.0543353926246817
23942,3,349,4.606578605241868,0.3896475423075243,169.80338983457798,2.205238829020493
23942,4,132,5.512337644112674,0.8614550172386096,1895.449127825864,24.616222439296937
23943,1,56,6.647134581504256,1.5791137523430991,316.82820695810346,4.114652038416928
